ville,abbr,pays,latitude,longitude,timestamp_utc,date_utc,heure_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Londres,LON,GB,51.5074,-0.1278,2025-12-16T05:00:00Z,2025-12-16,05:00,1,140.54,0,7.4,58.18,2.75,3.25,6.16,0.55
Londres,LON,GB,51.5074,-0.1278,2025-12-16T06:00:00Z,2025-12-16,06:00,1,140.8,0,7.46,57.19,2.75,3.2,5.99,0.55
Londres,LON,GB,51.5074,-0.1278,2025-12-16T07:00:00Z,2025-12-16,07:00,1,139.59,0,7.41,56.67,2.7,3.09,5.6,0.49
Londres,LON,GB,51.5074,-0.1278,2025-12-16T08:00:00Z,2025-12-16,08:00,1,138.94,0,7.61,55.99,2.77,3.01,5.32,0.45
Londres,LON,GB,51.5074,-0.1278,2025-12-16T09:00:00Z,2025-12-16,09:00,1,138.29,0.01,7.93,55.08,2.83,2.92,5.04,0.43
Londres,LON,GB,51.5074,-0.1278,2025-12-16T10:00:00Z,2025-12-16,10:00,1,136.84,0.07,8.52,54.02,2.96,2.79,4.8,0.42
Londres,LON,GB,51.5074,-0.1278,2025-12-16T11:00:00Z,2025-12-16,11:00,1,135.7,0.2,9.79,52.02,3.39,2.73,4.75,0.41
Londres,LON,GB,51.5074,-0.1278,2025-12-16T12:00:00Z,2025-12-16,12:00,1,134.56,0.37,11.38,49.86,3.95,2.64,4.65,0.37
Londres,LON,GB,51.5074,-0.1278,2025-12-16T13:00:00Z,2025-12-16,13:00,1,133.6,0.4,13.84,46.5,4.72,2.56,4.47,0.32
Londres,LON,GB,51.5074,-0.1278,2025-12-16T14:00:00Z,2025-12-16,14:00,1,135.51,0.37,17.38,41.63,5.67,2.63,4.44,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-16T15:00:00Z,2025-12-16,15:00,1,139.38,0.23,21.34,36.47,6.46,2.85,4.52,0.24
Londres,LON,GB,51.5074,-0.1278,2025-12-16T16:00:00Z,2025-12-16,16:00,1,142.67,0.03,23.59,33.74,6.47,3,4.51,0.24
Londres,LON,GB,51.5074,-0.1278,2025-12-16T17:00:00Z,2025-12-16,17:00,1,145.28,0,23.81,34.13,6.04,3.02,4.48,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-16T18:00:00Z,2025-12-16,18:00,1,148.47,0,23.74,35.19,5.67,3.05,4.58,0.28
Londres,LON,GB,51.5074,-0.1278,2025-12-16T19:00:00Z,2025-12-16,19:00,1,150.05,0,23.73,35.82,5.48,3.13,4.83,0.31
Londres,LON,GB,51.5074,-0.1278,2025-12-16T20:00:00Z,2025-12-16,20:00,1,151.44,0,24.06,36.28,5.72,3.27,5.19,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-16T21:00:00Z,2025-12-16,21:00,1,151.04,0,23.72,37.35,5.96,3.4,5.53,0.35
Londres,LON,GB,51.5074,-0.1278,2025-12-16T22:00:00Z,2025-12-16,22:00,1,149.77,0,23.27,37.81,6.19,3.82,6.1,0.29
Londres,LON,GB,51.5074,-0.1278,2025-12-16T23:00:00Z,2025-12-16,23:00,1,149.79,0,23.69,37.18,6.66,4.36,6.79,0.25
Londres,LON,GB,51.5074,-0.1278,2025-12-17T00:00:00Z,2025-12-17,00:00,1,149.34,0,23.9,36.75,7.11,4.79,7.31,0.22
Londres,LON,GB,51.5074,-0.1278,2025-12-17T01:00:00Z,2025-12-17,01:00,1,147.96,0,23.88,36.13,7.52,5.08,7.62,0.2
Londres,LON,GB,51.5074,-0.1278,2025-12-17T02:00:00Z,2025-12-17,02:00,1,146.88,0,24.06,35.5,8.15,5.32,7.84,0.18
Londres,LON,GB,51.5074,-0.1278,2025-12-17T03:00:00Z,2025-12-17,03:00,1,145.7,0,24.26,34.74,8.8,5.5,7.98,0.17
Londres,LON,GB,51.5074,-0.1278,2025-12-17T04:00:00Z,2025-12-17,04:00,1,143.96,0,24.23,34.33,9.33,5.43,7.79,0.17
Londres,LON,GB,51.5074,-0.1278,2025-12-17T05:00:00Z,2025-12-17,05:00,1,141.74,0,23.59,34.65,9.5,4.94,7.12,0.21
Londres,LON,GB,51.5074,-0.1278,2025-12-17T06:00:00Z,2025-12-17,06:00,1,139.24,0,21.67,36.56,9.04,4.2,6.13,0.24
Londres,LON,GB,51.5074,-0.1278,2025-12-17T07:00:00Z,2025-12-17,07:00,1,135.16,0,16.86,43.42,7.3,2.9,4.48,0.27
Londres,LON,GB,51.5074,-0.1278,2025-12-17T08:00:00Z,2025-12-17,08:00,1,129.98,0,11.3,52.33,5.28,1.76,3.08,0.25
Londres,LON,GB,51.5074,-0.1278,2025-12-17T09:00:00Z,2025-12-17,09:00,1,125.19,0,7.55,59.51,3.93,1.21,2.53,0.21
Londres,LON,GB,51.5074,-0.1278,2025-12-17T10:00:00Z,2025-12-17,10:00,2,122.71,0.02,5.55,65.21,3.07,1.06,2.6,0.2
Londres,LON,GB,51.5074,-0.1278,2025-12-17T11:00:00Z,2025-12-17,11:00,2,121.59,0.05,5.04,67.53,2.76,1.16,3.02,0.23
Londres,LON,GB,51.5074,-0.1278,2025-12-17T12:00:00Z,2025-12-17,12:00,2,121.97,0.08,5.06,67.93,2.63,1.39,3.57,0.27
Londres,LON,GB,51.5074,-0.1278,2025-12-17T13:00:00Z,2025-12-17,13:00,2,122.79,0.07,5.32,67.6,2.5,1.63,4.12,0.31
Londres,LON,GB,51.5074,-0.1278,2025-12-17T14:00:00Z,2025-12-17,14:00,2,123.76,0.05,5.63,66.85,2.34,1.83,4.54,0.36
Londres,LON,GB,51.5074,-0.1278,2025-12-17T15:00:00Z,2025-12-17,15:00,2,124.83,0.02,5.67,66.34,2.1,1.9,4.71,0.4
Londres,LON,GB,51.5074,-0.1278,2025-12-17T16:00:00Z,2025-12-17,16:00,2,126.06,0,5.48,65.98,1.89,1.9,4.78,0.46
Londres,LON,GB,51.5074,-0.1278,2025-12-17T17:00:00Z,2025-12-17,17:00,2,128.1,0,5.28,65.13,1.78,1.97,4.99,0.57
Londres,LON,GB,51.5074,-0.1278,2025-12-17T18:00:00Z,2025-12-17,18:00,2,131.25,0,5.38,63.56,1.83,2.18,5.3,0.68
Londres,LON,GB,51.5074,-0.1278,2025-12-17T19:00:00Z,2025-12-17,19:00,2,132.19,0,5.34,63.59,1.82,2.23,4.8,0.64
Londres,LON,GB,51.5074,-0.1278,2025-12-17T20:00:00Z,2025-12-17,20:00,2,130.63,0,5.05,64.84,1.7,2.11,4.13,0.5
Londres,LON,GB,51.5074,-0.1278,2025-12-17T21:00:00Z,2025-12-17,21:00,2,128.52,0,4.66,66.4,1.57,1.94,3.72,0.4
Londres,LON,GB,51.5074,-0.1278,2025-12-17T22:00:00Z,2025-12-17,22:00,2,126.02,0,4.19,68.11,1.37,1.72,3.03,0.29
Londres,LON,GB,51.5074,-0.1278,2025-12-17T23:00:00Z,2025-12-17,23:00,2,123.59,0,3.75,69.96,1.19,1.51,2.53,0.23
Londres,LON,GB,51.5074,-0.1278,2025-12-18T00:00:00Z,2025-12-18,00:00,2,121.82,0,3.39,71.49,1.11,1.35,2.31,0.21
Londres,LON,GB,51.5074,-0.1278,2025-12-18T01:00:00Z,2025-12-18,01:00,2,121.26,0,3.14,72.55,1.05,1.26,2.16,0.21
Londres,LON,GB,51.5074,-0.1278,2025-12-18T02:00:00Z,2025-12-18,02:00,2,121.18,0,3.03,72.5,1.01,1.22,2.02,0.18
Londres,LON,GB,51.5074,-0.1278,2025-12-18T03:00:00Z,2025-12-18,03:00,2,121.18,0,3.05,71.65,1,1.21,1.91,0.14
Londres,LON,GB,51.5074,-0.1278,2025-12-18T04:00:00Z,2025-12-18,04:00,2,121.58,0,3.14,70.9,1.07,1.31,2.06,0.14
Londres,LON,GB,51.5074,-0.1278,2025-12-18T05:00:00Z,2025-12-18,05:00,2,122.08,0,3.3,70,1.17,1.41,2.18,0.15
Londres,LON,GB,51.5074,-0.1278,2025-12-18T06:00:00Z,2025-12-18,06:00,2,122.77,0,3.47,68.86,1.22,1.47,2.2,0.15
Londres,LON,GB,51.5074,-0.1278,2025-12-18T07:00:00Z,2025-12-18,07:00,2,124.17,0,3.63,67.23,1.27,1.57,2.34,0.17
Londres,LON,GB,51.5074,-0.1278,2025-12-18T08:00:00Z,2025-12-18,08:00,2,125.64,0,3.77,65.36,1.32,1.69,2.62,0.21
Londres,LON,GB,51.5074,-0.1278,2025-12-18T09:00:00Z,2025-12-18,09:00,2,127.01,0,3.89,63.65,1.34,1.82,2.84,0.22
Londres,LON,GB,51.5074,-0.1278,2025-12-18T10:00:00Z,2025-12-18,10:00,2,127.99,0.01,3.94,62.95,1.26,1.85,2.75,0.19
Londres,LON,GB,51.5074,-0.1278,2025-12-18T11:00:00Z,2025-12-18,11:00,2,127.74,0.01,3.9,64.13,1.12,1.8,2.62,0.15
Londres,LON,GB,51.5074,-0.1278,2025-12-18T12:00:00Z,2025-12-18,12:00,2,126.48,0.02,3.85,66.97,1.07,1.78,2.7,0.16
Londres,LON,GB,51.5074,-0.1278,2025-12-18T13:00:00Z,2025-12-18,13:00,2,124.64,0.02,3.64,71.75,1.02,1.67,2.64,0.17
Londres,LON,GB,51.5074,-0.1278,2025-12-18T14:00:00Z,2025-12-18,14:00,2,122.67,0.02,3.39,74.99,0.97,1.5,2.42,0.16
Londres,LON,GB,51.5074,-0.1278,2025-12-18T15:00:00Z,2025-12-18,15:00,2,123.27,0.01,3.21,74.78,0.88,1.3,2.21,0.15
Londres,LON,GB,51.5074,-0.1278,2025-12-18T16:00:00Z,2025-12-18,16:00,2,124.58,0,3.09,73.64,0.83,1.24,2.21,0.14
Londres,LON,GB,51.5074,-0.1278,2025-12-18T17:00:00Z,2025-12-18,17:00,2,123.78,0,3.18,72.38,0.85,1.3,2.17,0.11
Londres,LON,GB,51.5074,-0.1278,2025-12-18T18:00:00Z,2025-12-18,18:00,2,123.06,0,3.58,71.42,0.95,1.51,2.28,0.09
Londres,LON,GB,51.5074,-0.1278,2025-12-18T19:00:00Z,2025-12-18,19:00,2,120.54,0,3.88,71.97,1.1,1.66,2.45,0.08
Londres,LON,GB,51.5074,-0.1278,2025-12-18T20:00:00Z,2025-12-18,20:00,2,118.31,0,3.93,74.19,1.2,1.57,2.39,0.07
Londres,LON,GB,51.5074,-0.1278,2025-12-18T21:00:00Z,2025-12-18,21:00,2,115.9,0,3.81,76.41,1.22,1.44,2.2,0.07
Londres,LON,GB,51.5074,-0.1278,2025-12-18T22:00:00Z,2025-12-18,22:00,2,113.56,0,3.57,78.56,1.16,1.24,1.82,0.05
Londres,LON,GB,51.5074,-0.1278,2025-12-18T23:00:00Z,2025-12-18,23:00,2,111.76,0,3.28,81.89,1.09,1.03,1.49,0.03
Londres,LON,GB,51.5074,-0.1278,2025-12-19T00:00:00Z,2025-12-19,00:00,2,110.6,0,2.94,85.15,1.04,0.86,1.25,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T01:00:00Z,2025-12-19,01:00,2,111.06,0,2.54,87.27,1.02,0.72,1.17,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T02:00:00Z,2025-12-19,02:00,2,113.5,0,2.25,87.21,1.05,0.6,1.2,0.03
Londres,LON,GB,51.5074,-0.1278,2025-12-19T03:00:00Z,2025-12-19,03:00,2,116.32,0,2.12,85.47,1.07,0.5,1.27,0.04
Londres,LON,GB,51.5074,-0.1278,2025-12-19T04:00:00Z,2025-12-19,04:00,2,116.95,0,2.05,83.28,1.06,0.5,1.4,0.05
Londres,LON,GB,51.5074,-0.1278,2025-12-19T05:00:00Z,2025-12-19,05:00,2,117.23,0,2.04,83.67,1.06,0.5,1.55,0.06
Londres,LON,GB,51.5074,-0.1278,2025-12-19T06:00:00Z,2025-12-19,06:00,2,116.68,0,2.03,86.29,1.06,0.5,1.69,0.05
Londres,LON,GB,51.5074,-0.1278,2025-12-19T07:00:00Z,2025-12-19,07:00,2,115.99,0,2,88.89,1.06,0.5,1.76,0.04
Londres,LON,GB,51.5074,-0.1278,2025-12-19T08:00:00Z,2025-12-19,08:00,2,115.82,0,1.96,90.1,1.04,0.51,1.71,0.03
Londres,LON,GB,51.5074,-0.1278,2025-12-19T09:00:00Z,2025-12-19,09:00,2,115.93,0,1.95,89.95,1.02,0.51,1.63,0.03
Londres,LON,GB,51.5074,-0.1278,2025-12-19T10:00:00Z,2025-12-19,10:00,2,116.05,0.02,1.96,89.33,1.02,0.51,1.57,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T11:00:00Z,2025-12-19,11:00,2,116.27,0.07,1.94,88.72,1.04,0.51,1.55,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T12:00:00Z,2025-12-19,12:00,2,116.21,0.11,1.91,88.11,1.06,0.51,1.56,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T13:00:00Z,2025-12-19,13:00,2,116.14,0.13,1.91,87.57,1.08,0.52,1.6,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T14:00:00Z,2025-12-19,14:00,2,116.35,0.11,1.96,86.94,1.09,0.52,1.61,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T15:00:00Z,2025-12-19,15:00,2,116.55,0.07,2.07,86.08,1.1,0.52,1.6,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T16:00:00Z,2025-12-19,16:00,2,116.85,0.01,2.19,85.13,1.14,0.51,1.57,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T17:00:00Z,2025-12-19,17:00,2,117.15,0,2.27,84.42,1.2,0.51,1.53,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T18:00:00Z,2025-12-19,18:00,2,117.26,0,2.37,83.8,1.26,0.51,1.48,0.02
Londres,LON,GB,51.5074,-0.1278,2025-12-19T19:00:00Z,2025-12-19,19:00,2,117.49,0,2.46,83.35,1.32,0.51,1.41,0.03
Londres,LON,GB,51.5074,-0.1278,2025-12-19T20:00:00Z,2025-12-19,20:00,2,117.84,0,2.61,83,1.39,0.5,1.38,0.05
Londres,LON,GB,51.5074,-0.1278,2025-12-19T21:00:00Z,2025-12-19,21:00,2,118.18,0,2.75,82.72,1.44,0.51,1.36,0.07
Londres,LON,GB,51.5074,-0.1278,2025-12-19T22:00:00Z,2025-12-19,22:00,2,118.24,0,2.84,82.28,1.47,0.52,1.31,0.09
Londres,LON,GB,51.5074,-0.1278,2025-12-19T23:00:00Z,2025-12-19,23:00,2,118.67,0,2.95,82.16,1.49,0.54,1.28,0.12
Londres,LON,GB,51.5074,-0.1278,2025-12-20T00:00:00Z,2025-12-20,00:00,2,119.19,0,3.05,82.12,1.52,0.55,1.27,0.16
Londres,LON,GB,51.5074,-0.1278,2025-12-20T01:00:00Z,2025-12-20,01:00,2,119.7,0,3.18,81.82,1.56,0.58,1.4,0.23
Londres,LON,GB,51.5074,-0.1278,2025-12-20T02:00:00Z,2025-12-20,02:00,2,120.67,0,3.37,81.28,1.63,0.66,1.63,0.34
Londres,LON,GB,51.5074,-0.1278,2025-12-20T03:00:00Z,2025-12-20,03:00,2,121.73,0,3.54,80.82,1.68,0.76,1.95,0.46
Londres,LON,GB,51.5074,-0.1278,2025-12-20T04:00:00Z,2025-12-20,04:00,2,121.92,0,3.33,81.63,1.59,0.81,2.17,0.52
Londres,LON,GB,51.5074,-0.1278,2025-12-20T05:00:00Z,2025-12-20,05:00,2,121.43,0,2.97,83.38,1.44,0.8,2.26,0.51
Londres,LON,GB,51.5074,-0.1278,2025-12-20T06:00:00Z,2025-12-20,06:00,2,121.21,0,2.69,84.64,1.33,0.79,2.28,0.47
Londres,LON,GB,51.5074,-0.1278,2025-12-20T07:00:00Z,2025-12-20,07:00,2,120.91,0,2.54,85.35,1.31,0.79,2.33,0.43
Londres,LON,GB,51.5074,-0.1278,2025-12-20T08:00:00Z,2025-12-20,08:00,2,120.9,0,2.61,85.34,1.44,0.86,2.5,0.41
Londres,LON,GB,51.5074,-0.1278,2025-12-20T09:00:00Z,2025-12-20,09:00,2,121.36,0.01,2.8,84.77,1.59,0.96,2.73,0.38
Londres,LON,GB,51.5074,-0.1278,2025-12-20T10:00:00Z,2025-12-20,10:00,2,122.05,0.1,3.04,84.17,1.73,1.12,3.05,0.32
Londres,LON,GB,51.5074,-0.1278,2025-12-20T11:00:00Z,2025-12-20,11:00,2,123.15,0.21,3.24,82.25,1.89,1.43,3.52,0.24
Londres,LON,GB,51.5074,-0.1278,2025-12-20T12:00:00Z,2025-12-20,12:00,2,125.85,0.28,3.66,79.3,2.02,1.94,4.1,0.16
Londres,LON,GB,51.5074,-0.1278,2025-12-20T13:00:00Z,2025-12-20,13:00,2,131.31,0.36,4.33,75.7,2.07,2.53,4.48,0.11
Londres,LON,GB,51.5074,-0.1278,2025-12-20T14:00:00Z,2025-12-20,14:00,2,140.38,0.41,5.32,71.38,2.1,3.13,4.89,0.11
Londres,LON,GB,51.5074,-0.1278,2025-12-20T15:00:00Z,2025-12-20,15:00,2,150.81,0.3,6.43,68.82,2.05,3.43,4.97,0.14
Londres,LON,GB,51.5074,-0.1278,2025-12-20T16:00:00Z,2025-12-20,16:00,2,168.57,0.05,8.11,64.12,2.11,3.8,5.26,0.2
Londres,LON,GB,51.5074,-0.1278,2025-12-20T17:00:00Z,2025-12-20,17:00,1,200.32,0,10.59,52.43,2.2,4.65,6.21,0.29
Londres,LON,GB,51.5074,-0.1278,2025-12-20T18:00:00Z,2025-12-20,18:00,1,237,0,13.47,40.89,2.05,5.4,6.93,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-20T19:00:00Z,2025-12-20,19:00,1,269.76,0,16.08,33.23,1.74,5.92,7.12,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-20T20:00:00Z,2025-12-20,20:00,1,282.14,0,16.79,30.07,1.5,5.58,6.46,0.17
Londres,LON,GB,51.5074,-0.1278,2025-12-20T21:00:00Z,2025-12-20,21:00,1,268.98,0,14.99,29.26,1.36,4.18,4.87,0.13
Londres,LON,GB,51.5074,-0.1278,2025-12-20T22:00:00Z,2025-12-20,22:00,1,232.41,0,10.94,31.34,1.2,2.24,2.83,0.13
Londres,LON,GB,51.5074,-0.1278,2025-12-20T23:00:00Z,2025-12-20,23:00,1,199.25,0,8.23,35.17,1.22,1.26,1.85,0.18
Londres,LON,GB,51.5074,-0.1278,2025-12-21T00:00:00Z,2025-12-21,00:00,1,173.87,0,6.68,41.97,1.3,1.02,1.65,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-21T01:00:00Z,2025-12-21,01:00,1,154.82,0,5.54,50.95,1.42,1.04,1.78,0.35
Londres,LON,GB,51.5074,-0.1278,2025-12-21T02:00:00Z,2025-12-21,02:00,1,141.89,0,4.75,58.99,1.52,1.07,1.92,0.4
Londres,LON,GB,51.5074,-0.1278,2025-12-21T03:00:00Z,2025-12-21,03:00,2,135.15,0,4.27,63.9,1.56,1.05,1.93,0.39
Londres,LON,GB,51.5074,-0.1278,2025-12-21T04:00:00Z,2025-12-21,04:00,2,132.76,0,4.16,66.05,1.62,1.03,1.85,0.34
Londres,LON,GB,51.5074,-0.1278,2025-12-21T05:00:00Z,2025-12-21,05:00,2,133.26,0,4.56,65.19,1.83,1.09,1.89,0.32
Londres,LON,GB,51.5074,-0.1278,2025-12-21T06:00:00Z,2025-12-21,06:00,2,135.43,0,5.11,62.83,2.08,1.21,2.04,0.32
Londres,LON,GB,51.5074,-0.1278,2025-12-21T07:00:00Z,2025-12-21,07:00,2,137.51,0,5.51,60.56,2.36,1.36,2.29,0.31
Londres,LON,GB,51.5074,-0.1278,2025-12-21T08:00:00Z,2025-12-21,08:00,1,139.33,0,5.58,59.63,2.54,1.5,2.57,0.29
Londres,LON,GB,51.5074,-0.1278,2025-12-21T09:00:00Z,2025-12-21,09:00,2,139.3,0,5.43,60.37,2.56,1.6,2.78,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-21T10:00:00Z,2025-12-21,10:00,2,140.9,0.03,5.55,60.23,2.41,1.74,2.98,0.23
Londres,LON,GB,51.5074,-0.1278,2025-12-21T11:00:00Z,2025-12-21,11:00,1,148.49,0.09,6.11,56.38,2.22,1.99,3.25,0.2
Londres,LON,GB,51.5074,-0.1278,2025-12-21T12:00:00Z,2025-12-21,12:00,1,163.66,0.2,6.96,50.38,2.01,2.41,3.76,0.2
Londres,LON,GB,51.5074,-0.1278,2025-12-21T13:00:00Z,2025-12-21,13:00,1,183.72,0.14,8.57,43.85,1.78,2.73,3.97,0.18
Londres,LON,GB,51.5074,-0.1278,2025-12-21T14:00:00Z,2025-12-21,14:00,1,200.5,0.12,10.02,38.49,1.47,2.45,3.37,0.11
Londres,LON,GB,51.5074,-0.1278,2025-12-21T15:00:00Z,2025-12-21,15:00,1,211.14,0.06,10.67,35.4,1.18,1.76,2.4,0.07
Londres,LON,GB,51.5074,-0.1278,2025-12-21T16:00:00Z,2025-12-21,16:00,1,218.61,0.01,10.23,36.22,0.96,1.27,1.74,0.05
Londres,LON,GB,51.5074,-0.1278,2025-12-21T17:00:00Z,2025-12-21,17:00,1,220.9,0,9.88,39.09,0.92,1.37,1.81,0.05
Londres,LON,GB,51.5074,-0.1278,2025-12-21T18:00:00Z,2025-12-21,18:00,1,210.86,0,9.12,43.37,0.97,1.78,2.23,0.07
Londres,LON,GB,51.5074,-0.1278,2025-12-21T19:00:00Z,2025-12-21,19:00,1,190.69,0,7.54,50.54,0.99,1.9,2.38,0.09
Londres,LON,GB,51.5074,-0.1278,2025-12-21T20:00:00Z,2025-12-21,20:00,1,176.33,0,6.47,55.46,1.02,2.01,2.51,0.1
Londres,LON,GB,51.5074,-0.1278,2025-12-21T21:00:00Z,2025-12-21,21:00,1,172.82,0,6.16,57.93,1.06,2.36,2.86,0.1
Londres,LON,GB,51.5074,-0.1278,2025-12-21T22:00:00Z,2025-12-21,22:00,1,176.05,0,6.27,59.32,1.11,2.69,3.3,0.11
Londres,LON,GB,51.5074,-0.1278,2025-12-21T23:00:00Z,2025-12-21,23:00,2,180.16,0,6.65,60.07,1.22,3.12,3.95,0.14
Londres,LON,GB,51.5074,-0.1278,2025-12-22T00:00:00Z,2025-12-22,00:00,2,182.25,0,6.75,61.06,1.27,3.29,4.28,0.17
Londres,LON,GB,51.5074,-0.1278,2025-12-22T01:00:00Z,2025-12-22,01:00,2,182.2,0,6.23,63.16,1.28,2.98,4.07,0.2
Londres,LON,GB,51.5074,-0.1278,2025-12-22T02:00:00Z,2025-12-22,02:00,2,183.14,0,5.63,64.34,1.35,2.5,3.61,0.21
Londres,LON,GB,51.5074,-0.1278,2025-12-22T03:00:00Z,2025-12-22,03:00,2,185.17,0,5.06,63.88,1.43,1.91,2.9,0.23
Londres,LON,GB,51.5074,-0.1278,2025-12-22T04:00:00Z,2025-12-22,04:00,2,183.86,0,4.68,62.13,1.54,1.4,2.24,0.24
Londres,LON,GB,51.5074,-0.1278,2025-12-22T05:00:00Z,2025-12-22,05:00,2,178.66,0,4.77,60.22,1.78,1.19,1.95,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-22T06:00:00Z,2025-12-22,06:00,1,170.31,0,5.02,59.65,2.05,1.11,1.85,0.29
Londres,LON,GB,51.5074,-0.1278,2025-12-22T07:00:00Z,2025-12-22,07:00,2,159.71,0,5.29,60.58,2.29,1.08,1.84,0.31
Londres,LON,GB,51.5074,-0.1278,2025-12-22T08:00:00Z,2025-12-22,08:00,2,152.22,0,5.54,62.63,2.55,1.09,1.9,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-22T09:00:00Z,2025-12-22,09:00,2,147.39,0,5.84,64.63,2.85,1.14,2,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-22T10:00:00Z,2025-12-22,10:00,2,143.75,0.06,6.24,66.05,3.17,1.22,2.12,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-22T11:00:00Z,2025-12-22,11:00,2,141.95,0.16,6.68,67.11,3.52,1.32,2.25,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-22T12:00:00Z,2025-12-22,12:00,2,141.63,0.24,7.08,68.09,3.8,1.42,2.36,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-22T13:00:00Z,2025-12-22,13:00,2,140.94,0.23,7.53,68.91,4.01,1.5,2.43,0.32
Londres,LON,GB,51.5074,-0.1278,2025-12-22T14:00:00Z,2025-12-22,14:00,2,141.72,0.17,8.04,68.37,4.15,1.59,2.51,0.3
Londres,LON,GB,51.5074,-0.1278,2025-12-22T15:00:00Z,2025-12-22,15:00,2,144.63,0.09,8.59,66.48,4.12,1.71,2.62,0.28
Londres,LON,GB,51.5074,-0.1278,2025-12-22T16:00:00Z,2025-12-22,16:00,2,151.38,0.01,9.1,62.57,3.94,1.93,2.88,0.27
Londres,LON,GB,51.5074,-0.1278,2025-12-22T17:00:00Z,2025-12-22,17:00,1,163.33,0,9.5,57.45,3.54,2.36,3.49,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-22T18:00:00Z,2025-12-22,18:00,1,181.19,0,10.07,51.61,3.07,3.1,4.57,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-22T19:00:00Z,2025-12-22,19:00,1,201.49,0,10.72,46.35,2.7,4.04,5.99,0.26
Londres,LON,GB,51.5074,-0.1278,2025-12-22T20:00:00Z,2025-12-22,20:00,1,223.3,0,11.87,40.87,2.6,5.15,7.63,0.27
Londres,LON,GB,51.5074,-0.1278,2025-12-22T21:00:00Z,2025-12-22,21:00,1,241.95,0,12.82,36.85,2.59,6.17,9.07,0.3
Londres,LON,GB,51.5074,-0.1278,2025-12-22T22:00:00Z,2025-12-22,22:00,1,260.67,0,14.3,32.93,2.77,7.35,10.6,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-22T23:00:00Z,2025-12-22,23:00,1,274.86,0.01,15.94,29.05,3.09,8.67,12.17,0.33
Londres,LON,GB,51.5074,-0.1278,2025-12-23T00:00:00Z,2025-12-23,00:00,1,277.57,0.01,16.23,27.61,3.2,9.33,12.76,0.32
Londres,LON,GB,51.5074,-0.1278,2025-12-23T01:00:00Z,2025-12-23,01:00,1,274.91,0.01,16.03,26.97,3.22,9.62,12.85,0.31
Londres,LON,GB,51.5074,-0.1278,2025-12-23T02:00:00Z,2025-12-23,02:00,2,276.16,0.01,16.02,26.15,3.19,10.22,13.38,0.32
Londres,LON,GB,51.5074,-0.1278,2025-12-23T03:00:00Z,2025-12-23,03:00,2,287.24,0.02,17.43,23.96,3.22,12.23,15.59,0.29
Londres,LON,GB,51.5074,-0.1278,2025-12-23T04:00:00Z,2025-12-23,04:00,2,307.48,0.03,21.27,20.05,3.42,15.94,19.97,0.24
Londres,LON,GB,51.5074,-0.1278,2025-12-23T05:00:00Z,2025-12-23,05:00,2,333.96,0.07,28.48,14.3,3.83,20.62,25.92,0.22
Londres,LON,GB,51.5074,-0.1278,2025-12-23T06:00:00Z,2025-12-23,06:00,2,351.78,0.18,38.15,8.11,4.33,24.25,31.14,0.2
Londres,LON,GB,51.5074,-0.1278,2025-12-23T07:00:00Z,2025-12-23,07:00,2,346.93,0.34,45.83,4.58,4.72,24.7,32.73,0.23
Londres,LON,GB,51.5074,-0.1278,2025-12-23T08:00:00Z,2025-12-23,08:00,2,329.38,0.4,48.36,4.28,5.01,23.35,31.63,0.22
Londres,LON,GB,51.5074,-0.1278,2025-12-23T09:00:00Z,2025-12-23,09:00,2,307.61,0.38,44.85,7.06,5.05,21.21,29.06,0.23
Londres,LON,GB,51.5074,-0.1278,2025-12-23T10:00:00Z,2025-12-23,10:00,2,268.24,0.55,32.37,19.32,4.7,17.02,23.61,0.17
